callsign,freq_mhz,city,state,class,erp_kw,lat,lon
K20GG-D,509,Duncan,AZ,LPT,0.66,32.88728,-109.31422
K20ID-D,509,Kingman,AZ,LPT,0.395,35.08136,-113.90481
K20ML-D,509,"Parks, Etc.",AZ,LPT,0.575,35.20028,-112.20544
K21EG-D,515,Golden Valley,AZ,LPT,0.64,35.22775,-114.21578
K21FU-D,515,Topock,AZ,LPT,1.03,35.03583,-114.37133
K21GE-D,515,Camp Verde,AZ,LPD,0.5,34.47028,-111.87319
K21NQ-D,515,Meadview,AZ,LPT,1.05,35.86331,-114.09661
K21ON-D,515,Flagstaff,AZ,LPD,0.9,34.96892,-111.50967
K22NK-D,521,Lake Havasu City,AZ,LPT,15.0,34.6025,-114.37111
K22PG-D,521,Payson,AZ,LPT,3.3,34.28975,-111.19122
K23BJ-D,527,Lake Havasu City,AZ,LPD,2.41,34.6025,-114.37111
K23DK-D,527,Meadview,AZ,LPT,1.11,35.86331,-114.09661
K23FV-D,527,Kingman,AZ,LPT,0.75,35.08139,-113.90467
K23FZ-D,527,Camp Verde,AZ,LPT,1.0,34.47028,-111.87319
K23NJ-D,527,"Prescott, Etc.",AZ,LPT,0.407,34.49028,-112.53378
K23PL-D,527,Shonto,AZ,LPT,2.0,36.61931,-110.58131
K24DK-D,533,Bullhead City,AZ,LPT,0.195,35.03583,-114.37133
K24KS-D,533,Flagstaff,AZ,LPT,0.824,35.24028,-111.59772
K24NG-D,533,Lake Havasu City,AZ,LPT,15.0,34.6025,-114.37111
K24NI-D,533,Yuma,AZ,LPD,15.0,32.64194,-114.56028
K25DH-D,539,Meadview,AZ,LPT,1.11,35.86331,-114.09661
K25MG-D,539,Flagstaff,AZ,LPT,1.3,35.24056,-111.59736
K25MK-D,539,Camp Verde,AZ,LPT,0.287,34.47,-111.87347
K25OM-D,539,Prescott,AZ,LPT,0.973,34.48889,-112.53822
K25PJ-D,539,Chloride,AZ,LPT,0.072,35.39692,-114.17189
K26GF-D,545,Peach Springs,AZ,LPT,0.07,35.53608,-113.43186
K26NG-D,545,East Flagstaff,AZ,LPT,0.61,35.24029,-111.59773
K26OD-D,545,Globe,AZ,LPT,3.0,33.342,-110.87122
K26OK-D,545,Lake Havasu City,AZ,LPT,15.0,34.6025,-114.37111
K26PX-D,545,Yuma,AZ,LPD,1.8,32.6725,-114.33611
K27DA-D,551,Big Sandy Valley,AZ,LPT,0.072,35.11028,-113.88272
K27EJ-D,551,Colorado City,AZ,LPT,0.76,36.89386,-113.03158
K27KS-D,551,Globe/Miami,AZ,LPT,1.0,33.34206,-110.87078
K27NR-D,551,Topock,AZ,LPT,0.918,35.03583,-114.37133
K27NT-D,551,Golden Valley,AZ,LPT,0.626,35.22775,-114.21578
K27OP-D,551,Oro Valley/Tucson,AZ,LPT,9.0,32.21431,-111.00569
K27OR-D,551,Klagetoh,AZ,LPT,0.205,35.67472,-109.20694
K28CW-D,557,Flagstaff,AZ,LPT,1.0,35.24056,-111.59736
K28OA-D,557,Cottonwood,AZ,LPT,15.0,34.68667,-112.11717
K28OY-D,557,Sierra Vista,AZ,LPT,15.0,31.48172,-109.95972
K28PO-D,557,Lake Havasu City,AZ,LPT,15.0,34.6025,-114.37111
K29FD-D,563,Lake Havasu City,AZ,LPT,15.0,34.6025,-114.37111
K29LM-D,563,"Cottonwood, Etc.",AZ,LPT,15.0,34.68667,-112.11717
K29LO-D,563,Kingman,AZ,LPT,0.94,35.08139,-113.90467
K30DT-D,569,Flagstaff,AZ,LPT,1.73,35.24028,-111.59772
K30GG-D,569,Chloride,AZ,LPT,0.071,35.39692,-114.17189
K30GL-D,569,Many Farms,AZ,LPT,5.11,36.46031,-109.09331
K30JD-D,569,Prescott,AZ,LPT,1.2,34.49017,-112.53394
K30LL-D,569,Kingman,AZ,LPT,2.0,35.0825,-113.90439
K30MM-D,569,Phoenix,AZ,LPD,15.0,33.33253,-112.06653
K30OI-D,569,Camp Verde,AZ,LPT,0.122,34.47,-111.87347
K31BI-D,575,Kingman,AZ,LPT,2.15,35.11028,-113.88272
K31EA-D,575,Littlefield,AZ,LPD,2.53,37.15525,-113.88328
K31GZ-D,575,Lake Havasu City,AZ,LPT,15.0,34.6025,-114.37111
K31KS-D,575,"Lechee, Etc.",AZ,LPT,0.1,36.85561,-111.44128
K31NE-D,575,Williams,AZ,LPT,1.28,35.20028,-112.20433
K31NF-D,575,"Verde Valley, Etc.",AZ,LPD,2.26,34.68722,-112.11736
K31NV-D,575,Globe-Miami,AZ,LPT,1.0,33.342,-110.87122
K31PA-D,575,Dolan Springs,AZ,LPT,0.348,35.59497,-114.24689
K32DW-D,581,Chloride,AZ,LPT,0.08,35.39692,-114.17189
K32LO-D,581,Prescott,AZ,LPD,1.2,34.49025,-112.53333
K32ME-D,581,"Camp Verde, Etc.",AZ,LPT,0.122,34.47,-111.87347
K32PG-D,581,Phoenix,AZ,LPT,15.0,33.3325,-112.06639
K33IY-D,587,"Le Chee, Etc.",AZ,LPT,0.1,36.85561,-111.44128
K33MD-D,587,Yuma,AZ,LPD,15.0,32.67364,-114.33769
K33NZ-D,587,Cottonwood,AZ,LPT,15.0,34.68667,-112.11736
K33OD-D,587,Kingman,AZ,LPT,1.0,35.08139,-113.90467
K33QC-D,587,Window Rock,AZ,LPD,2.52,35.68083,-109.05294
K34EE-D,593,Prescott-Cottonwood,AZ,LPT,1.6,34.68639,-112.11681
K34PE-D,593,Dolan Springs,AZ,LPT,1.92,35.59497,-114.24689
K34PG-D,593,Payson,AZ,LPD,3.0,34.28761,-111.19289
K34QY-D,593,Golden Valley,AZ,LPT,3.0,35.335,-114.21556
K35EE-D,599,Moccasin,AZ,LPT,2.52,36.90608,-112.81408
K35EI-D,599,Dolan Springs,AZ,LPT,1.38,35.59497,-114.24689
K35MU-D,599,"Cottonwood, Etc.",AZ,LPT,4.37,34.68667,-112.11708
K35MX-D,599,Kingman,AZ,LPT,0.98,35.08139,-113.90467
K35OU-D,599,Tucson,AZ,LPD,9.2,32.415,-110.71608
K35PR-D,599,Show Low,AZ,LPT,1.2,34.20611,-109.94278
K36AE-D,605,Clarkdale,AZ,LPT,15.0,34.68689,-112.11708
K36FZ-D,605,Meadview,AZ,LPT,1.0,35.86331,-114.09661
K36JX-D,605,Many Farms,AZ,LPT,1.3,36.46014,-109.09297
K36PE-D,605,Peach Springs,AZ,LPT,0.072,35.53608,-113.43186
K36QP-D,605,Snowflake,AZ,LPT,1.2,34.20611,-109.94278
KAET,183,Phoenix,AZ,DTV,40.0,33.33333,-112.06444
KASW,551,Phoenix,AZ,DTS,445.0,33.33361,-112.06306
KAZF,581,Flagstaff,AZ,DTV,100.0,34.96878,-111.5085
KAZS,551,Yuma,AZ,DTV,100.0,33.05058,-114.82803
KAZT-CD,605,Phoenix,AZ,DCA,15.0,33.33389,-112.06194
KAZT-TV,177,Prescott,AZ,DTV,3.2,34.6875,-112.11764
KBFY-LD,57,Fortuna,AZ,LPD,3.0,33.05058,-114.82803
KDOS-LD,503,Globe,AZ,LPD,12.0,33.28922,-110.82981
KDPH-LD,213,Phoenix,AZ,LPD,3.0,33.33444,-112.06222
KDTP,201,Holbrook,AZ,DTV,3.2,34.92039,-110.132
KDVD-LD,539,Phoenix,AZ,LPD,15.0,33.33253,-112.06653
KESE-LD,599,Yuma,AZ,LPD,8.0,32.64194,-114.56028
KFPH-CD,599,Phoenix,AZ,DCA,15.0,33.33333,-112.06361
KFPH-DT,213,Flagstaff,AZ,DTV,33.0,34.96828,-111.51003
KFTU-CD,497,Tucson,AZ,DCA,15.0,32.415,-110.71608
KFTU-DT,605,Douglas,AZ,DTV,5.0,31.48203,-109.9595
KGRF-LD,515,Gila River Indian Co,AZ,LPD,15.0,33.37697,-112.22608
KGRQ-LD,515,Gila River Indian Co,AZ,LPD,15.0,33.00192,-111.67444
KGRX-LD,503,Gila River Indian Co,AZ,LPD,15.0,33.33258,-112.06583
KGRY-LD,557,Gila River Indian Co,AZ,LPD,15.0,33.33258,-112.06583
KGUN-TV,189,Tucson,AZ,DTV,36.5,32.41544,-110.71475
KHRR,485,Tucson,AZ,DTV,396.0,32.24883,-111.11642
KKAX-LD,605,Hilltop,AZ,LPD,0.022,35.08139,-113.90467
KMOH-TV,503,Kingman,AZ,DTV,25.2,35.0325,-114.36633
KMSB,539,Tucson,AZ,DTV,480.0,32.41556,-110.71444
KNAZ-TV,521,Flagstaff,AZ,DTV,283.0,34.96833,-111.50861
KNXV-TV,479,Phoenix,AZ,DTV,550.0,33.33422,-112.06125
KOLD-TV,581,Tucson,AZ,DTV,108.0,32.41556,-110.71444
KPAZ-TV,509,Phoenix,AZ,DTV,1000.0,33.33406,-112.06236
KPCE-LD,563,Tucson,AZ,LPD,15.0,32.26553,-111.11667
KPDF-CD,521,Phoenix,AZ,DCA,15.0,33.33335,-112.06318
KPHE-LD,485,Phoenix,AZ,LPD,15.0,33.33361,-112.06333
KPHO-TV,491,Phoenix,AZ,DTV,1000.0,33.33389,-112.06194
KPNX,497,Mesa,AZ,DTV,1000.0,33.33333,-112.06417
KPPX-TV,575,Tolleson,AZ,DTV,645.0,33.33422,-112.06125
KSAZ-TV,195,Phoenix,AZ,DTV,48.0,33.33417,-112.06278
KTAZ,563,Phoenix,AZ,DTV,595.0,33.33422,-112.06125
KTTU,503,Tucson,AZ,DTV,480.0,32.41556,-110.71444
KTVK,533,Phoenix,AZ,DTV,1000.0,33.33361,-112.06333
KTVP-LD,527,Phoenix,AZ,LPD,15.0,33.3325,-112.06639
KTVW-CD,551,Flagstaff/Doney Park,AZ,DCA,15.0,34.96828,-111.51003
KTVW-DT,587,Phoenix,AZ,DTV,560.0,33.33333,-112.06361
KUAS-TV,557,Tucson,AZ,DTV,50.0,32.21478,-111.00647
KUAT-TV,569,Tucson,AZ,DTV,667.5,32.41539,-110.71506
KUDF-LP,473,Tucson,AZ,LPD,3.02,32.415,-110.71608
KUTP,545,Phoenix,AZ,DTV,1000.0,33.33425,-112.062
KUVE-CD,605,Tucson,AZ,DCA,15.0,32.24883,-111.11664
KUVE-DT,593,Green Valley,AZ,DTV,185.0,32.415,-110.71608
KVOA,527,Tucson,AZ,DTV,405.0,32.41556,-110.71444
KVPA-LD,593,Phoenix,AZ,LPD,15.0,33.33253,-112.06653
KWBA-TV,515,Sierra Vista,AZ,DTV,525.0,31.75883,-110.80153
KYMA-DT,213,Yuma,AZ,DTV,50.0,33.05514,-114.82822
KYUM-LD,479,Yuma,AZ,LPD,1.8,32.6725,-114.33611
K02EE-D,57,Weaverville,CA,LPT,0.015,40.71958,-122.98056
K02OD-D,57,Shelter Cove,CA,LPT,0.068,40.03383,-124.04058
K02QP-D,57,Chowchilla,CA,LPD,0.2,37.21722,-120.2
K02QX-D,57,Morgan Hill,CA,LPD,3.0,37.11883,-121.83356
K03JB-D,63,Temecula,CA,LPT,3.0,33.59289,-117.14831
K04QC-D,69,Palermo,CA,LPD,3.0,39.46278,-121.58139
K04QR-D,69,Esparto,CA,LPD,0.3,38.64806,-121.09842
K04SF-D,69,Modesto,CA,LPD,3.0,37.64983,-121.02425
K05CF-D,79,Weaverville,CA,LPT,0.015,40.71958,-122.98056
K05CR-D,79,Hayfork,CA,LPT,0.007,40.49264,-123.19889
K05DQ-D,79,"Burney, Etc.",CA,LPT,0.045,41.00361,-121.48278
K05EM-D,79,Paradise,CA,LPT,0.01,39.80681,-121.62747
K06IQ-D,85,Newberry Springs,CA,LPT,0.208,34.83397,-116.68133
K06QL-D,85,Modesto,CA,LPD,0.15,37.57944,-120.84778
K06QM-D,85,Petaluma,CA,LPD,0.1,38.33222,-122.59556
K07AAN-D,177,Santa Maria,CA,LPD,1.0,34.95036,-120.49222
K07GJ-D,177,Hoopa,CA,LPT,0.143,41.12011,-123.71422
K08MM-D,479,Bakersfield,CA,DCA,5.0,35.43808,-118.74064
K08OB-D,183,Newell,CA,LPT,0.0043,41.85456,-121.32947
K09AAF-D,189,Monterey,CA,LPD,0.7,36.75611,-121.50278
K09XW-D,189,"Palm Desert, Etc.",CA,LPT,0.154,33.86664,-116.43483
K10IX-D,195,Newberry Springs,CA,LPT,0.247,34.83397,-116.68133
K10OG-D,195,Lompoc,CA,DCA,3.0,34.74025,-120.44597
K10RY-D,195,San Juan Bautista,CA,LPD,0.2,36.535,-121.62172
K11XS-D,201,Modesto,CA,LPD,3.0,37.89872,-121.11003
K11XU-D,201,El Centro,CA,LPD,3.0,33.05289,-114.82875
K12JJ-D,207,"Benbow, Etc.",CA,LPT,0.026,40.12041,-123.69242
K12XN-D,207,Salinas,CA,LPD,0.085,36.53697,-121.62692
K12YB-D,207,Modesto,CA,LPD,3.0,37.64158,-121.00286
K13AAX-D,213,Redding,CA,LPD,1.4,40.61111,-122.38208
K13ZL-D,213,Fresno,CA,LPD,0.3,37.53361,-120.03167
K14AT-D,473,Ridgecrest,CA,LPT,0.5,35.47994,-117.68311
K14HX-D,473,Lakehead,CA,LPT,0.58,40.91448,-122.4445
K14SD-D,473,South Lake Tahoe,CA,LPT,0.47,39.32325,-119.94408
K14TG-D,473,Monterey,CA,LPD,3.0,36.55233,-121.78917
K14TK-D,473,Santa Maria,CA,LPD,0.2,34.95036,-120.49222
K15CU-D,479,Salinas,CA,LPD,5.74,36.75633,-121.50242
K15FC-D,479,Twentynine Palms,CA,LPT,0.435,34.07903,-115.95719
K15FJ-D,479,Lakeport,CA,LPD,0.2,39.04294,-122.76694
K15HJ-D,479,"Ridgecrest, Etc.",CA,LPT,1.0,35.47994,-117.68311
K16FC-D,485,San Luis Obispo,CA,LPT,15.0,35.36025,-120.65656
K16IW-D,485,Redding,CA,LPD,5.0,40.65403,-122.52111
K16JJ-D,485,Eureka,CA,LPD,0.5,40.74194,-124.19944
K16JW-D,485,Ridgecrest,CA,LPT,1.0,35.47994,-117.68311
K17BA-D,491,Yreka,CA,LPT,1.092,41.61033,-122.62489
K17BN-D,491,Needles,CA,LPT,1.43,35.03583,-114.37133
K17CG-D,491,Ukiah,CA,LPT,2.24,39.11678,-123.094
K17GD-D,491,Paso Robles,CA,DCA,15.0,35.64578,-120.73878
K17GJ-D,491,Twentynine Palms,CA,LPT,0.435,34.07903,-115.95719
K17HE-D,491,"Susanville, Etc",CA,LPD,0.36,40.44664,-120.35792
K17HY-D,491,"Ridgecrest, Etc.",CA,LPT,1.0,35.47994,-117.68311
K17JI-D,491,Fresno,CA,DCA,15.0,36.74578,-119.28344
K17PH-D,491,Bakersfield,CA,LPT,15.0,35.43808,-118.74064
K18HD-D,497,Bakersfield,CA,LPD,12.43,35.43808,-118.74064
K18IM-D,497,Daggett,CA,LPT,0.33,34.88528,-116.89667
K18LJ-D,497,"Dunsmur, Etc",CA,LPT,0.015,41.22486,-122.30111
K18ND-D,497,Chico And Paradise,CA,LPT,7.0,39.95794,-121.71469
K19GA-D,503,"Susanville, Etc",CA,LPT,0.36,40.44664,-120.35792
K19GL-D,503,Yreka,CA,LPT,0.12,41.61022,-122.62483
K19IS-D,503,Inyokern,CA,LPT,0.65,35.47967,-117.68311
K19NB-D,503,Gustine,CA,LPD,15.0,37.05528,-120.805
K19NH-D,503,Redding,CA,LPD,5.0,40.65419,-122.52103
K19NJ-D,503,Santa Barbara,CA,LPT,12.0,34.46575,-119.67828
K19NV-D,503,El Centro/Holtville,CA,LPD,15.0,32.72683,-115.37311
K20CN-D,509,"Fortuna, Rio Dell",CA,LPD,3.5,40.41983,-124.08447
K20DE-D,509,Alturas/Likely,CA,LPT,0.9,41.15489,-120.56383
K20JX-D,509,Sacramento,CA,DCA,4.7,38.83278,-121.31917
K20LH-D,509,Ridgecrest,CA,LPT,1.0,35.47994,-117.68311
K20OO-D,509,Ceres,CA,LPD,3.0,37.49078,-120.87414
K21AC-D,515,"Victorville, Etc.",CA,LPT,0.5,34.61081,-117.28753
K21CD-D,515,Ukiah,CA,LPT,2.24,39.11678,-123.094
K21DO-D,515,Palm Springs,CA,DCA,15.0,33.86694,-116.435
K21IN-D,515,"Ridgecrest, Etc.",CA,LPT,1.0,35.47994,-117.68311
K21MH-D,515,Daggett,CA,LPT,0.33,34.88528,-116.89667
K21MO-D,515,Riverside,CA,LPD,0.59,33.72531,-116.75031
K21OO-D,515,"South Eureka, Loleta",CA,LPD,0.328,40.71639,-124.20361
K21OY-D,515,Chico,CA,LPD,9.0,39.95806,-121.71472
K21PI-D,515,Monterey,CA,LPD,5.0,36.75611,-121.50278
K21PL-D,515,Bakersfield,CA,LPD,0.1,35.43808,-118.74064
K22MD-D,521,Anderson/Centrl Val.,CA,LPD,2.5,40.60264,-122.65111
K22NA-D,521,"Inyokern, Etc",CA,LPT,0.65,35.47975,-117.68322
K22OP-D,521,Santa Barbara,CA,LPD,15.0,34.50275,-119.84986
K23IS-D,527,"Ridgecrest, Etc.",CA,LPT,1.0,35.47994,-117.68311
K23ML-D,527,Newberry Springs,CA,LPT,0.33,34.88528,-116.89667
K23NI-D,527,Crescent City,CA,LPD,10.8,41.96944,-124.18786
K23OM-D,527,Victorville,CA,LPT,8.87,34.60989,-117.28775
K23PH-D,527,Yuba City,CA,LPD,15.0,39.75122,-121.759
K24LS-D,533,Lucerne Valley,CA,LPT,1.3,34.60994,-117.28794
K24MI-D,533,Redding,CA,LPD,0.3,40.65417,-122.52417
K24ON-D,533,Ridgecrest,CA,LPT,0.65,35.47975,-117.68322
K25AD-D,539,"Victorville, Etc.",CA,LPT,1.28,34.61081,-117.28753
K25NO-D,539,Gasquet,CA,LPD,1.23,41.83047,-123.87811
K25OT-D,539,"Susanville, Etc",CA,LPD,0.36,40.44664,-120.35792
K25PL-D,539,Ridgecrest,CA,LPT,0.65,35.47975,-117.68322
K25QB-D,539,Lucerne Valley,CA,LPT,15.0,34.46306,-116.87972
K25QL-D,539,Chico,CA,LPD,15.0,39.75122,-121.759
K25RF-D,539,Vista,CA,LPT,1.0,33.21475,-117.18836
K26FT-D,545,Santa Barbara,CA,LPT,0.274,34.46553,-119.67872
K26MT-D,545,Paso Robles,CA,LPT,0.42,35.64578,-120.73878
K26MW-D,545,Lucerne Valley,CA,LPT,1.3,34.60994,-117.28794
K26PP-D,545,Santa Maria-Lompoc,CA,LPD,6.85,34.91028,-120.18694
K26PQ-D,545,Oroville,CA,LPD,5.0,39.46278,-121.58139
K26PR-D,545,Needles,CA,LPD,15.0,34.82861,-114.61136
K27AE-D,551,"Victorville, Etc.",CA,LPT,1.28,34.61081,-117.28753
K27EE-D,551,Ukiah,CA,LPT,2.24,39.11678,-123.094
K27NE-D,551,"Susanville, Etc",CA,LPD,0.34,40.44664,-120.35792
K27NX-D,551,Ridgecrest,CA,LPT,0.65,35.47975,-117.68322
K27ON-D,551,Lucerne Valley,CA,LPT,15.0,34.46306,-116.87972
K27PE-D,551,Gustine,CA,LPD,15.0,37.64983,-121.02425
K27PG-D,551,Crescent City,CA,LPD,15.0,41.77028,-124.20056
K28CY-D,557,Lewiston,CA,LPT,0.14,40.68995,-122.83339
K28DB-D,557,Fall River Mills,CA,LPT,0.066,41.00361,-121.48278
K29GK-D,563,"Twentynine Palms,Etc",CA,LPT,0.9,34.07903,-115.95719
K29LS-D,563,Calexico,CA,LPD,15.0,32.67506,-115.37808
K29LT-D,563,"Susanville, Etc",CA,LPT,0.34,40.44664,-120.35792
K29NN-D,563,Lucerne Valley,CA,LPD,15.0,34.46306,-116.87972
K29OI-D,563,Redding,CA,LPD,1.0,40.65861,-122.37306
K30GU-D,569,Morongo Valley,CA,LPT,0.435,34.065,-116.54583
K30JS-D,569,Yreka,CA,LPT,3.0,41.60931,-122.62556
K30MN-D,569,Barstow,CA,LPD,0.2,34.9,-117.02694
K30NY-D,569,"Victorville, Etc.",CA,LPD,1.43,34.60994,-117.28794
K30OM-D,569,Monterey,CA,LPT,5.41,36.75611,-121.50278
K30PZ-D,569,Litchfield,CA,LPD,0.68,40.11692,-120.31764
K30QC-D,569,Ridgecrest,CA,LPT,0.65,35.47975,-117.68322
K31AD-D,575,"Victorville, Etc.",CA,LPT,1.28,34.61081,-117.28753
K31GK-D,575,Ukiah,CA,LPT,2.24,39.11678,-123.094
K31HY-D,575,"Needles, Etc.",CA,LPT,1.06,35.03583,-114.37133
K31IE-D,575,"Susanville, Etc",CA,LPT,0.36,40.44664,-120.35792
K31KE-D,575,"San Luis Obispo, Etc",CA,LPT,15.0,35.36053,-120.65683
K31MB-D,575,Ridgecrest,CA,LPT,0.02,35.62094,-117.67264
K31ND-D,575,Oroville,CA,LPT,0.68,39.65111,-121.46306
K31OL-D,575,Salinas,CA,LPD,15.0,36.53828,-121.62631
K31PS-D,575,Lakeshore,CA,LPD,1.32,40.91444,-122.445
K32EM-D,581,Morongo Valley,CA,LPT,0.435,34.065,-116.54583
K32LQ-D,581,Yreka,CA,LPT,2.32,41.72511,-122.62658
K32LT-D,581,San Luis Obispo,CA,DCA,12.5,35.36025,-120.656
K32MJ-D,581,Litchfield,CA,LPT,0.68,40.11692,-120.31764
K32NA-D,581,Ridgecrest,CA,LPT,0.65,35.47975,-117.68322
K32OI-D,581,Eureka,CA,LPD,0.3,40.74194,-124.19944
K32OX-D,581,Lucerne Valley,CA,LPT,1.3,34.60994,-117.28794
K32PC-D,581,Chico,CA,LPD,15.0,39.95806,-121.71472
K33HH-D,587,Redding,CA,LPD,2.5,40.654,-122.52148
K33ID-D,587,Ridgecrest,CA,LPT,0.5,35.48022,-117.68311
K33QS-D,587,"Santa Barbara, Etc.",CA,LPT,5.7,34.52525,-119.95903
K33QW-D,587,Oroville,CA,LPT,5.0,39.46278,-121.58139
K33QY-D,587,Salinas,CA,LPD,0.2,36.53697,-121.62692
K34EU-D,593,Morongo Valley,CA,LPT,0.435,34.065,-116.54583
K34KK-D,593,Litchfield,CA,LPT,0.275,40.11683,-120.31936
K34OW-D,593,Yreka,CA,LPD,2.06,41.72511,-122.62658
K34QQ-D,593,Tahoe City,CA,LPT,3.0,39.31017,-119.88469
K35LA-D,599,Palm Springs,CA,LPT,15.0,33.86664,-116.43483
K35LF-D,599,Eureka,CA,LPT,15.0,40.72642,-123.97519
K35OZ-D,599,Chico,CA,LPD,0.2,39.77611,-121.84833
K35PJ-D,599,Simi Valley,CA,LPD,0.2,34.29733,-119.27353
K35PK-D,599,Monterey,CA,LPD,15.0,36.75606,-121.50269
K36HH-D,605,"Susanville, Etc",CA,LPT,0.36,40.44664,-120.35792
K36HM-D,605,Fort Dick,CA,LPT,2.4,42.12286,-124.30008
K36JH-D,605,Barstow,CA,LPD,4.0,34.61211,-117.29225
K36NY-D,605,Yreka,CA,LPD,2.0,41.74833,-122.70128
K36QH-D,605,Santa Barbara,CA,LPD,15.0,34.46581,-119.67789
K36QQ-D,605,Modesto,CA,LPD,15.0,37.64983,-121.02425
KAAP-LD,533,Santa Cruz,CA,LPD,0.55,37.48806,-121.8675
KABC-TV,177,Los Angeles,CA,DTV,50.0,34.22694,-118.06694
KABE-CD,599,Bakersfield,CA,DCA,13.0,35.43799,-118.74094
KACA-LP,593,Modesto,CA,LPD,10.0,37.72917,-121.19806
KAEF-TV,521,Arcata,CA,DTV,45.0,40.72731,-123.97253
KAHC-LD,569,Sacramento,CA,LPD,15.0,38.64806,-121.47817
KAIL,177,Fresno,CA,DTV,48.8,37.07192,-119.43119
KAJB,605,Calipatria,CA,DTV,155.0,33.05058,-114.82803
KAKZ-LD,69,Cathedral City,CA,LPD,3.0,33.86639,-116.43472
KAXT-CD,521,"San Franciso, San Jo",CA,DCA,15.0,37.49917,-121.87222
KAZA-TV,521,Avalon,CA,DTV,15.0,34.21331,-118.06231
KBAB-LD,527,Santa Barbara,CA,LPD,15.0,34.52456,-119.96067
KBAK-TV,587,Bakersfield,CA,DTV,110.0,35.453,-118.59119
KBBV-CD,503,Bakersfield,CA,DCA,11.0,35.453,-118.59119
KBEH,69,Garden Grove,CA,DTV,35.0,34.21331,-118.06231
KBFK-LP,605,Bakersfield,CA,LPD,15.0,35.43772,-118.74203
KBFX-CD,563,Bakersfield,CA,DCA,15.0,35.453,-118.59119
KBID-LD,533,Fresno,CA,LPD,15.0,37.07361,-119.43194
KBIS-LD,557,Modesto,CA,LPD,10.0,37.64983,-121.02425
KBKF-LD,85,San Jose,CA,LPD,2.0,37.11081,-121.84467
KBNT-CD,533,San Diego,CA,DCA,15.0,32.83889,-117.24972
KBSV,479,Ceres,CA,DTV,0.421,37.50769,-121.37331
KBTF-CD,575,Bakersfield,CA,DCA,14.2,35.43799,-118.74094
KBTV-CD,551,Sacramento,CA,DCA,15.0,38.56636,-121.48067
KBVU,557,Eureka,CA,DTV,50.0,40.72731,-123.97253
KCAL-TV,189,Los Angeles,CA,DTV,25.0,34.22722,-118.0675
KCBA,201,Salinas,CA,DTV,19.75,36.75611,-121.50278
KCBS-TV,575,Los Angeles,CA,DTV,485.0,34.23194,-118.0725
KCBT-LD,593,Bakersfield,CA,LPD,15.0,35.43772,-118.74203
KCCF-LD,587,Atascadero,CA,LPD,15.0,35.28214,-120.81258
KCET,557,Los Angeles,CA,DTV,150.0,34.22389,-118.06306
KCNS,581,San Francisco,CA,DTV,1000.0,37.75528,-122.45278
KCNZ-CD,515,San Francisco,CA,DCA,15.0,37.68675,-122.43536
KCOP-TV,213,Los Angeles,CA,DTV,120.0,34.22472,-118.06417
KCOY-TV,503,Santa Maria,CA,DTV,130.0,34.91028,-120.18694
KCRA-TV,599,Sacramento,CA,DTV,1000.0,38.265,-121.49111
KCSO-LD,63,Sacramento,CA,LPD,3.0,38.27167,-121.50611
KCVU,569,Paradise,CA,DTV,500.0,39.96186,-121.71197
KCWQ-LD,509,Palm Springs,CA,LPD,0.325,33.86614,-116.43472
KDAS-LD,539,Santa Rosa,CA,LPD,3.0,38.50889,-122.66333
KDBK-LD,557,Bakersfield,CA,LPD,15.0,35.45383,-118.59453
KDFS-CD,569,Santa Maria,CA,DCA,14.4,34.89783,-120.59067
KDFX-CD,587,Indio/Palm Springs,CA,DCA,15.0,33.86614,-116.43472
KDJT-CD,545,"Salinas/Monterey,Etc",CA,DCA,15.0,36.75633,-121.50242
KDOC-TV,207,Anaheim,CA,DTV,110.0,34.23194,-118.0725
KDTF-LD,485,San Diego,CA,LPD,15.0,32.83889,-117.24972
KDTS-LD,473,San Francisco,CA,LPD,15.0,37.75528,-122.45278
KDTV-CD,515,Santa Rosa,CA,DCA,11.0,38.669,-122.63164
KDTV-DT,509,San Francisco,CA,DTV,475.0,37.49917,-121.87222
KEBK-LD,551,Bakersfield,CA,LPD,15.0,35.45383,-118.59453
KECA-LD,563,Eureka,CA,LPD,15.0,40.72731,-123.97253
KECY-TV,189,El Centro,CA,DTV,50.0,33.05531,-114.82969
KEDB,69,Fort Bragg,CA,DTV,1.0,39.69375,-123.57972
KEDD-LD,551,Los Angeles,CA,LPD,15.0,34.11897,-118.39247
KEDS,57,Colusa,CA,DTV,1.3,39.20539,-121.82056
KEDZ,63,Tulare,CA,DTV,2.0,36.28728,-118.8385
KEET,201,Eureka,CA,DTV,38.2,40.72831,-123.97264
KEFM-LD,85,Sacramento,CA,LPD,3.0,38.70781,-121.47675
KEMO-TV,581,Fremont,CA,DTV,1000.0,37.75528,-122.45278
KEMY-LD,587,Eureka,CA,LPD,4.0,40.72642,-123.97519
KERO-TV,195,Bakersfield,CA,DTV,10.8,35.45383,-118.59453
KESQ-TV,557,Palm Springs,CA,DTV,100.0,33.86614,-116.43472
KEUV-LD,575,Eureka,CA,LPD,15.0,40.72642,-123.97519
KEVC-CD,605,Indio,CA,DCA,5.8,33.86558,-116.43361
KEYT-TV,551,Santa Barbara,CA,DTV,250.0,34.52556,-119.95889
KEZT-CD,593,Sacramento,CA,DCA,15.0,38.56636,-121.48067
