callsign,freq_mhz,city,state,class,erp_kw,lat,lon,facility_id
KGNV,89.900000,Washington,MO,,1.0,38.596944,-91.104722,43220
KGNX,89.700000,Chesterfield,MO,,0.12,38.623056,-90.533611,66671
KGOZ,101.700000,Trenton,MO,,15.0,39.887222,-93.723333,51516
KGSF,88.700000,Santa Ana,MO,,0.0,36.360556,-93.748333,92987
KGSP,90.500000,Parkville,MO,,0.099,39.19,-94.680278,6105
KHCR,99.500000,Bonne Terre,MO,,4.2,37.647778,-90.625833,77277
KHIS,89.900000,Belton,MO,,12.5,37.377778,-89.934722,86622
KHLR,91.900000,St. Louis,MO,,5.5,36.37,-93.223056,87465
KICK-FM,97.900000,Hannibal,MO,,43.0,39.757222,-91.499444,5203
KIRK,99.900000,Moberly,MO,,12.5,39.600556,-92.573333,78275
KIRS,107.700000,Stockton,MO,,11.7,37.523333,-93.877778,78693
KIXQ,102.500000,Cape Girardeau,MO,,100.0,37.096944,-94.573611,5269
KJAB-FM,88.300000,Mexico,MO,,100.0,39.103611,-91.893056,41411
KJCV-FM,89.700000,Independence,MO,,25.0,39.745,-94.751667,89276
KJEL,103.700000,Moberly,MO,,30.0,37.686111,-92.694167,51094
KJEZ,95.500000,Girardeau,MO,,100.0,36.847222,-90.331111,365
KJFM,102.100000,Louisiana,MO,,11.0,39.365833,-91.179167,22218
KJLU,88.900000,Jefferson City,MO,,29.5,38.458056,-92.225556,37556
KJMK,93.900000,"Cape Dirardeau,",MO,,48.0,37.242778,-94.505833,71606
KJML,107.100000,Joplin,MO,,11.5,37.2375,-94.7375,64435
KJNW,88.500000,Kansas City,MO,,100.0,39.073333,-94.485,8401
KKBL,95.900000,Monett,MO,,6.0,36.9375,-93.925,43475
KKDY,102.500000,West Plains,MO,,50.0,36.689444,-91.895833,39544
KKFI,90.100000,Kansas City,MO,,100.0,39.084722,-94.479722,41857
KKID,92.900000,Salem,MO,,21.0,37.729167,-91.473056,68742
KKLR-FM,94.500000,Cape Girardeau,MO,,100.0,36.762778,-90.434167,6016
KKOZ-FM,92.100000,Ava,MO,,4.5,36.93,-92.655278,13972
KKPN,102.300000,Clayton,MO,,50.0,27.867222,-97.218611,12151
KKSW,105.900000,Cape Girardeau,MO,,100.0,39.039167,-95.449722,36743
KKTR,89.700000,Kirksville,MO,,3.5,40.177778,-92.577778,92738
KKWK,100.100000,Moberly,MO,,50.0,39.957778,-94.115278,50745
KLFC,88.100000,Branson,MO,,1.8,36.551667,-93.238056,70362
KLJY,99.100000,St. Louis,MO,,100.0,38.574361,-90.325417,65924
KLOZ,92.700000,Eldon,MO,,31.0,38.340833,-92.5925,8676
KLRQ,96.100000,Clinton,MO,,100.0,38.474167,-93.507778,3429
KLRX,97.300000,Moberly,MO,,55.0,39.090556,-94.471667,4933
KLSC,92.900000,Cape Girardeau,MO,,50.0,36.675278,-89.771944,4154
KLTE,107.900000,Kirksville,MO,,97.0,39.956389,-92.974722,66670
KLUH,90.300000,Poplar Bluff,MO,,25.0,36.718889,-90.396667,10999
KMCR,103.900000,Brookfield,MO,,6.0,38.986111,-91.510833,10853
KMEM-FM,100.500000,Memphis,MO,,25.0,40.499722,-92.166111,6584
KMFC,92.100000,Centralia,MO,,16.0,39.166111,-92.164444,65547
KMJK,107.300000,"Kansas City,",MO,,100.0,39.094444,-94.096389,33713
KMMO-FM,102.900000,Marshall,MO,,100.0,39.134167,-93.221944,43226
KMNR,89.700000,Rolla,MO,,1.85,37.959861,-91.771611,14740
KMOE,92.100000,Butler,MO,,4.7,38.248889,-94.321667,4048
KMOQ,105.300000,Joplin,MO,,13.6,37.126111,-94.703333,408
KMST,88.500000,Rolla,MO,,100.0,37.798889,-91.724444,69041
KMUC,90.500000,Columbia,MO,,1.65,38.940667,-92.320194,63328
KMVC,91.700000,Marshall,MO,,0.0,39.108611,-93.191389,43227
KMXL,95.100000,Carthage,MO,,50.0,37.182778,-94.359722,9215
KMZU,100.700000,Carrollton,MO,,99.0,39.366389,-93.403333,33386
KNBS,94.100000,Lousiana,MO,,7.5,39.2625,-91.069167,52572
KNEO,91.700000,Neosho,MO,,14.0,36.880278,-94.449722,331
KNLG,90.300000,St Louis,MO,,0.15,38.704444,-92.088889,76929
KNLH,89.500000,St. Louis,MO,,0.068,38.361111,-90.548333,83445
KNLN,90.900000,St. Louis,MO,,10.0,38.190833,-92.122778,87389
KNLP,89.700000,St. Louis,MO,,2.3,37.928333,-90.767222,83446
KNMO-FM,97.500000,Nevada,MO,,6.0,37.879167,-94.3375,35215
KOBC,90.700000,Joplin,MO,,60.0,37.052222,-94.388889,51096
KOEA,97.500000,Doniphan,MO,,40.0,36.588889,-90.819444,29624
KOKS,89.500000,Poplar Bluff,MO,,100.0,36.811111,-90.463889,8439
KOMC-FM,100.100000,Branson,MO,,36.0,36.532778,-93.328611,34328
KOMG,105.100000,Springfield,MO,,50.0,37.018889,-93.508611,35427
KOPN,89.500000,Columbia,MO,,36.0,38.998056,-92.196667,48674
KOQL,106.100000,Columbia,MO,,69.0,38.750278,-92.558611,60731
KOSP,92.900000,Bolivar,MO,,50.0,36.973889,-93.426944,51100
KOZQ-FM,102.300000,Waynesville,MO,,1.0,37.819167,-92.151667,53876
KOZX,98.100000,Cabool,MO,,3.0,37.132778,-92.134167,68596
KPLA,101.500000,Columbia,MO,,41.0,39.014444,-92.275556,12429
KPOW-FM,97.700000,Sedalia,MO,,100.0,39.052778,-93.266944,78321
KPPL,92.500000,Portageville,MO,,25.0,36.849722,-90.372222,87462
KPRS,103.300000,Kansas City,MO,,0.0,0.0,-0.0,35495
KPUS,104.500000,Clayton,MO,,14.0,27.867222,-97.218611,78383
KPWB-FM,104.900000,Doniphan,MO,,3.7,37.193056,-90.663611,28121
KQBS,97.700000,Bonne Terre,MO,,26.5,37.958611,-90.763056,32187
KQCV-FM,95.100000,Independence,MO,,100.0,35.263056,-96.378611,6488
KQMO,97.700000,Aurora,MO,,2.1,36.748611,-93.658889,84490
KQOH,91.900000,St. Louis,MO,,3.8,37.295833,-93.140556,76946
KQQF,98.900000,Springfield,MO,,3.2,37.107778,-95.722778,34460
KQUL,102.700000,Eldon,MO,,6.0,38.035,-92.575278,55671
KRCU,90.900000,Cape Girardeau,MO,,0.0,37.404722,-89.568333,61212
KRES,104.700000,Moberly,MO,,100.0,39.459722,-92.701944,35890
KRHS,90.100000,Overland,MO,,0.01,38.710278,-90.357222,56509
KRLI,103.900000,Carrollton,MO,,12.0,39.366389,-93.403333,42384
KRMS-FM,93.500000,Osage Beach,MO,,39.0,38.164444,-92.603333,35553
KRNW,88.900000,Maryville,MO,,38.0,39.813333,-93.590556,49747
KRRY,100.900000,Hannibal,MO,,28.0,39.885833,-91.610556,6807
KRTK,93.300000,Florissant,MO,,50.0,38.753925,-91.144972,68579
KRXL,94.500000,Kirksville,MO,,90.0,40.242778,-92.428333,34973
KRZK,106.300000,Branson,MO,,27.0,36.731111,-93.167222,68416
KSDL,92.300000,Hannibal,MO,,6.0,38.734167,-93.225278,5206
KSEF,88.900000,Cape Girardeau,MO,,0.0,37.799444,-90.562222,90232
KSIV-FM,91.500000,Independence,MO,,85.0,38.574361,-90.325417,4276
KSJI,91.100000,Saint Joseph,MO,,14.0,39.734167,-94.79,81962
KSLQ-FM,104.500000,St. Louis,MO,,1.3,38.600833,-90.934444,53550
KSMS-FM,90.500000,Springfield,MO,,8.5,36.562222,-93.259722,61519
KSMU,91.100000,Springfield,MO,,40.0,37.170556,-93.323611,4210
KSMW,90.300000,Springfield,MO,,0.8,36.746778,-91.832167,94057
KSPQ,93.900000,West Plains,MO,,0.0,0.0,-0.0,47951
KSRD,91.900000,St. Joseph,MO,,10.0,39.709722,-95.0425,85873
KSSZ,93.900000,Cape Girardeau,MO,,25.0,39.057778,-92.480278,5227
KSYN,92.500000,Cape Girardeau,MO,,100.0,37.096944,-94.573611,73244
KTBG,90.900000,Warrensburg,MO,,100.0,38.958278,-94.111861,9928
KTGR-FM,100.500000,Springfield,MO,,6.0,38.866111,-91.954167,34408
KTJJ,98.500000,Farmington,MO,,100.0,37.718611,-90.550278,35533
KTKS,95.100000,Versailles,MO,,12.5,38.408889,-92.761667,68605
KTOZ-FM,95.500000,Springfield,MO,,44.0,37.223611,-93.241667,55164
KTRM,88.700000,Kirksville,MO,,3.5,40.177778,-92.577778,82440
KTTK,90.700000,Lebanon,MO,,11.0,37.632778,-92.756111,36882
KTTN-FM,92.300000,Trenton,MO,,18.5,40.083333,-93.558333,39166
KTTR-FM,99.700000,Springfield,MO,,12.0,38.070833,-91.664444,35683
KTUF,93.700000,Kirksville,MO,,50.0,40.187778,-92.525556,471
KTUI-FM,102.100000,Sullivan,MO,,6.0,38.195,-91.186667,22180
KTXR,98.700000,Springfield,MO,,96.0,37.068333,-93.308611,35901
KUKU-FM,100.300000,Willow Springs,MO,,50.0,37.063611,-92.0275,50349
KULH,105.900000,Trenton,MO,,6.0,39.906944,-93.341111,84290
KUNQ,99.300000,Houston,MO,,3.0,37.329167,-91.898611,65319
KUPH,96.900000,West Plains,MO,,50.0,36.991389,-91.794722,29625
KUSN,98.100000,Springfield,MO,,9.7,37.107778,-95.722778,83208
KVMO,104.300000,Florissant,MO,,11.38,39.417778,-91.457222,81744
KVSR,90.700000,Kirksville,MO,,50.0,40.229444,-92.543889,78923
KVVL,97.100000,Maryville,MO,,21.5,40.391944,-94.967778,48974
KVVR,97.900000,Manchester,MO,,100.0,47.614444,-111.3475,84237
KWBZ,107.500000,St. Louis,MO,,10.0,39.586667,-91.799167,43536
KWFC,89.100000,Springfield,MO,,98.0,37.201667,-92.9425,3681
KWJC,91.900000,Liberty,MO,,7.0,39.123056,-94.39,72478
KWJK,93.100000,Boonville,MO,,7.2,38.941944,-92.575556,86486
KWKJ,98.500000,Springfield,MO,,44.0,38.593611,-93.523889,39629
KWKZ,106.100000,Cape Girardeau,MO,,34.0,37.060556,-89.624167,2206
KWMU,90.700000,St. Louis,MO,,100.0,38.580556,-90.329167,65585
KWTO-FM,101.300000,Springfield,MO,,97.8,37.194722,-92.935278,63339
KWUR,90.300000,Clayton,MO,,0.009,38.648611,-90.307778,66644
KWWR,95.700000,Mexico,MO,,91.0,39.263611,-92.135,35952
KXCV,90.500000,Maryville,MO,,100.0,40.4025,-94.887778,49746
KXDG,97.900000,Cape Girardeau,MO,,15.5,37.242778,-94.505833,17125
KXKX,105.700000,Hannibal,MO,,38.0,38.759444,-93.425556,5204
KXMO-FM,95.300000,Springfield,MO,,37.0,38.135556,-91.4,84271
KXMS,88.700000,Joplin,MO,,0.0,37.099167,-94.462778,43225
KXOQ,104.300000,Williamsville,MO,,6.0,36.366111,-90.093333,18044
KYLS-FM,95.900000,Fredericktown,MO,,3.1,37.667222,-90.577222,15655
KYMO-FM,105.300000,East Prairie,MO,,6.0,36.796944,-89.355278,69568
KYOO-FM,99.100000,Bolivar,MO,,25.0,37.761389,-93.261667,36015
KZBK,96.900000,Brookfield,MO,,50.0,39.908889,-93.076111,4930
KZNN,105.300000,Springfield,MO,,0.0,0.0,-0.0,35682
KZZT,105.500000,Moberly,MO,,50.0,39.433889,-92.24,21914
WAFN-FM,92.700000,St. Louis,MO,,1.15,34.344611,-86.439806,57439
WCBW-FM,89.700000,St. Louis,MO,,0.25,38.631389,-90.2025,83448
WCIL-FM,101.500000,Cape Girardeau,MO,,28.5,37.701111,-89.371667,65949
WMJW,107.500000,Cleveland,MO,,25.0,33.946667,-90.849444,9024
WOOZ-FM,99.900000,Cape Girardeau,MO,,32.0,37.6125,-88.8675,74581
WSHP-FM,103.900000,St. Louis,MO,,6.0,34.839167,-82.526944,73239
WUEZ,95.100000,Cape Girardeau,MO,,17.6,37.725278,-89.256944,39520
WVIL,101.300000,St. Louis,MO,,4.0,40.014444,-90.331944,40222
WXLT,103.500000,Cape Girardeau,MO,,6.0,37.931944,-88.958611,6647
KPXP,97.900000,Garapan (Saipan),MP,,6.5,15.185,145.741667,54766
KRNM,88.100000,Saipan,MP,,1.8,15.151389,145.719722,49570
KAFH,91.500000,Tupelo,MS,,1.0,47.5325,-111.277222,88805
KAFR,88.300000,Tupelo,MS,,0.0,30.464444,-95.505556,81300
KAIA,91.500000,Tupelo,MS,,0.0,36.675278,-89.771944,76841
KAJT,88.700000,Tupelo,MS,,31.0,34.775556,-96.5875,81301
KAKA,88.500000,Tupelo,MS,,46.0,39.07,-97.853889,81549
KAKO,91.300000,Tupelo,MS,,0.0,35.226667,-96.928333,82836
KANL,90.700000,Tupelo,MS,,0.25,44.766111,-117.881667,92531
KANX,91.100000,Tupelo,MS,,40.0,34.290556,-92.493333,1710
KAOG,90.500000,Tupelo,MS,,40.0,35.81,-90.8125,1673
KAOW,88.900000,Tupelo,MS,,1.387,35.447222,-94.365,1617
KAPI,88.300000,Tupelo,MS,,0.3,32.552222,-92.655833,1635
KAPM,91.700000,Tupelo,MS,,1.0,31.267778,-92.44,1683
KAQD,91.300000,Tupelo,MS,,2.8,32.499444,-99.971944,76057
KAQF,91.100000,Tupelo,MS,,0.45,34.438833,-103.210583,76096
KARF,91.500000,Tupelo,MS,,0.0,37.065278,-95.750278,78930
KARG,91.700000,Tupelo,MS,,2.5,35.071389,-94.679722,77159
KASD,90.300000,Tupelo,MS,,3.0,44.070278,-103.250278,88804
KATG,88.100000,Tupelo,MS,,0.0,32.044722,-95.676944,86330
KAUF,89.900000,Tupelo,MS,,1.0,36.242222,-90.065,81681
KAVK,89.300000,Tupelo,MS,,12.0,31.534722,-93.4225,83461
KAVO,90.900000,Tupelo,MS,,17.0,35.552222,-101.045,84911
KAVW,90.700000,Tupelo,MS,,1.2,35.242,-101.811944,1612
KAXG,89.700000,Tupelo,MS,,0.0,44.209444,-105.467778,83087
KAXR,91.300000,Tupelo,MS,,9.3,36.925556,-97.026111,85167
KAXV,91.900000,Tupelo,MS,,12.0,32.822778,-92.124444,85604
KAYA,91.300000,Tupelo,MS,,5.1,42.352778,-96.525556,81544
KAYB,88.100000,Tupelo,MS,,0.25,46.331389,-120.014167,78191
KAYC,91.100000,Tupelo,MS,,0.403,34.021389,-96.471667,82203
KAYK,88.500000,Tupelo,MS,,0.0,28.778611,-97.0475,82204
KAYM,90.500000,Tupelo,MS,,2.7,35.496389,-98.736111,82300
KAYP,89.900000,Tupelo,MS,,0.0,40.799722,-91.543056,86561
KBAH,90.500000,Tupelo,MS,,75.0,34.066111,-101.704444,85427
KBAN,91.500000,Tupelo,MS,,20.5,30.636111,-93.0425,86920
KBCM,88.300000,Tupelo,MS,,1.2,35.9125,-89.891111,84785
KBCX,91.500000,Tupelo,MS,,1.0,32.185,-101.465556,82866
KBDA,89.700000,Tupelo,MS,,1.4,38.337778,-98.763333,86790
KBDC,88.500000,Tupelo,MS,,0.0,43.37,-93.274167,87941
KBDD,91.900000,Tupelo,MS,,48.0,37.382222,-96.955556,86319
KBDE,89.900000,Tupelo,MS,,0.0,31.268056,-97.359444,85761
KBDO,91.700000,Tupelo,MS,,0.0,35.002222,-91.744722,78630
KBGM,91.100000,Tupelo,MS,,8.0,37.801111,-90.564167,79158
KBIO,89.700000,Tupelo,MS,,0.1,31.786944,-93.131111,85510
KBJQ,88.300000,Tupelo,MS,,36.0,37.898889,-95.0025,88668
KBKC,90.100000,Tupelo,MS,,2.1,39.391944,-92.455833,90381
KBKN,91.300000,Tupelo,MS,,0.25,32.759444,-101.9525,84914
KBLW,90.100000,Tupelo,MS,,1.6,45.760278,-108.4525,89078
KBMH,90.300000,Tupelo,MS,,0.25,34.918056,-110.140278,90452
KBMJ,89.500000,Tupelo,MS,,0.0,35.733333,-92.260278,87466
KBMM,89.500000,Tupelo,MS,,25.0,31.676389,-102.358889,82034
KBNV,90.100000,Tupelo,MS,,7.1,36.127222,-93.989722,82694
KBUZ,90.300000,Tupelo,MS,,11.0,39.005278,-96.049444,1709
KCFN,91.100000,Tupelo,MS,,100.0,38.019167,-97.383611,1692
KCVY,89.900000,Tupelo,MS,,10.5,37.092222,-92.052778,90453
KCWD,96.100000,Gulfport,MS,,8.0,36.111389,-93.033333,26242
KDLI,89.900000,Tupelo,MS,,1.0,29.423333,-100.905833,82302
KGFA,90.700000,Tupelo,MS,,2.3,47.5325,-111.277222,86661
KHCP,89.300000,Tupelo,MS,,21.0,33.826667,-95.463611,86791
KIAD,88.500000,Tupelo,MS,,0.0,42.404444,-90.57,91585
KIKL,90.900000,Tupelo,MS,,8.2,30.284722,-92.0675,36225
KKBT,104.700000,Boyle,MS,,0.28,-14.3225,-170.763056,81149
KKER,88.700000,Tupelo,MS,,52.0,30.058333,-99.063889,84182
KKHJ-FM,93.100000,Cleveland,MS,,1.1,-14.27,-170.686111,78508
KKTZ,107.500000,Gulfport,MS,,100.0,36.486944,-92.494167,39532
KLFR,89.100000,Tupelo,MS,,0.7,43.7225,-124.094444,82437
KLIP,105.300000,Meredian,MS,,50.0,32.552222,-92.1425,10865
KLNB,88.300000,Tupelo,MS,,1.7,40.913889,-98.397778,91842
KLSM,104.500000,Vicksburg,MS,,25.0,32.370278,-91.1275,60001
KLXG,91.100000,Tupelo,MS,,0.5,42.464167,-123.305278,1698
KMCV,89.900000,Tupelo,MS,,50.0,38.596667,-92.538056,84371
KNLL,90.500000,Tupelo,MS,,0.0,33.504722,-93.579722,85071
KOHR,88.900000,Tupelo,MS,,0.0,44.798333,-106.930833,89342
KOMT,93.500000,Gulfport,MS,,16.0,36.486944,-92.494167,84090
KPAQ,88.100000,Tupelo,MS,,90.0,30.261389,-91.311111,86794
KPFM,105.500000,Gulfport,MS,,19.0,36.486944,-92.494167,44022
KQPD,91.100000,Tupelo,MS,,0.25,34.183611,-97.123056,78925
KRBW,90.500000,Tupelo,MS,,0.43,38.584444,-95.265556,50755
KRQA,88.100000,Tupelo,MS,,1.0,36.393611,-94.181389,77546
KSCV,90.100000,Tupelo,MS,,11.0,37.294722,-93.152778,1622
KSFS,90.100000,Tupelo,MS,,18.0,43.544722,-96.7625,87828
KSJY,89.900000,Tupelo,MS,,30.0,30.134167,-91.862778,77926
KTXG,90.500000,Tupelo,MS,,38.0,33.316667,-96.4075,77544
KUBJ,89.700000,Tupelo,MS,,17.5,30.054722,-96.507222,85796
KUUZ,95.900000,Greenville,MS,,20.0,33.335278,-91.125833,15961
KVAM,88.100000,Tupelo,MS,,1.8,41.159722,-104.721667,86624
KVIR,91.900000,Tupelo,MS,,30.0,35.248889,-114.742778,90917
KVLB,90.500000,Tupelo,MS,,0.0,44.077778,-121.33,90581
KWAA,88.900000,Tupelo,MS,,0.0,31.383889,-97.277222,83542
KWTG,104.700000,Natchez,MS,,3.0,31.584722,-91.388333,70355
KWVI,88.900000,Tupelo,MS,,0.0,42.789167,-92.239444,84063
KXTH,89.100000,Tupelo,MS,,2.6,35.214722,-96.740556,85076
KZFT,90.500000,Tupelo,MS,,0.0,29.8925,-94.135,85286
KZKR,105.100000,Columbus,MS,,0.9,31.668889,-91.691667,82888
WAAE,91.900000,Tupelo,MS,,1.35,35.137222,-77.006111,76833
WABO-FM,105.500000,Waynesboro,MS,,6.0,31.677778,-88.670278,40489
WACR-FM,105.300000,Meridian,MS,,50.0,33.669167,-88.668889,65200
WADI,95.300000,Corinth,MS,,2.6,34.929722,-88.410278,31412
WAEF,90.300000,Tupelo,MS,,0.0,31.639444,-83.749444,88121
WAFM,95.700000,Amory,MS,,6.0,33.975833,-88.491389,62222
WAFR,88.300000,Tupelo,MS,,75.0,34.474444,-88.728056,1592
WAGR-FM,102.500000,Lexington,MS,,6.0,33.151667,-90.129167,21155
WAID,106.500000,Cleveland,MS,,50.0,34.156111,-90.631111,54531
WAII,89.300000,Tupelo,MS,,1.0,31.283056,-89.350278,78264
WAJS,91.700000,Tupelo,MS,,23.0,33.926389,-88.662778,79265
WAJV,98.900000,Columbus,MS,,13.0,33.430278,-88.754722,12229
WAKD,89.900000,Tupelo,MS,,0.0,34.836389,-87.622222,1627
WAKH,105.700000,Gulfport,MS,,100.0,31.280556,-90.451389,58935
WALN,89.300000,Tupelo,MS,,0.0,33.218333,-88.096111,1539
WALT-FM,102.100000,Meridian,MS,,0.92,32.325,-88.688056,18229
WAMP,88.100000,Tupelo,MS,,0.75,35.660556,-88.858333,1524
WAOY,91.700000,Tupelo,MS,,78.0,30.708056,-89.085,1533
WAPD,91.700000,Tupelo,MS,,0.0,37.333056,-85.331389,1642
WAPO,90.500000,Tupelo,MS,,1.1,38.310833,-88.936389,76286
WAQB,90.900000,Tupelo,MS,,35.0,34.474444,-88.728056,1542
WAQL,90.500000,Tupelo,MS,,30.0,31.433611,-90.579167,79031
WAQU,91.100000,Tupelo,MS,,21.5,32.404722,-87.425556,78926
WARN,91.300000,Tupelo,MS,,13.5,38.740861,-77.836167,79157
WASM,91.100000,Tupelo,MS,,1.0,31.556667,-91.383333,79358
WASW,91.900000,Tupelo,MS,,18.0,31.270278,-82.655278,82032
WATI,89.900000,Tupelo,MS,,0.5,38.696389,-87.440833,76926
WATP,90.900000,Tupelo,MS,,69.0,31.8775,-88.878889,82443
WATU,89.300000,Tupelo,MS,,24.5,32.132222,-90.758056,83587
WAUI,88.300000,Tupelo,MS,,0.7,40.763889,-82.617778,82445
WAUM,91.900000,Tupelo,MS,,2.5,33.642778,-89.499722,84181
WAUO,90.700000,Tupelo,MS,,0.5,35.565556,-87.5575,82543
WAUV,89.700000,Tupelo,MS,,6.4,35.775278,-89.471667,81643
WAVI,91.500000,Tupelo,MS,,0.0,34.199167,-89.819167,78221
WAWF,88.300000,Tupelo,MS,,1.25,41.0775,-87.756111,78927
WAWH,88.300000,Tupelo,MS,,0.4,32.540833,-82.9575,82033
WAWI,89.700000,Tupelo,MS,,6.0,35.267778,-87.323611,81646
WAWJ,90.100000,Tupelo,MS,,0.0,37.856389,-89.139444,84755
WAWN,89.500000,Tupelo,MS,,2.0,41.394167,-79.772222,84440
WAXG,88.100000,Tupelo,MS,,0.3,38.060833,-83.955556,82988
WAXR,88.100000,Tupelo,MS,,0.0,41.479722,-90.268889,86861
WAXU,91.100000,Tupelo,MS,,1.1,31.789444,-85.982778,85064
WAZA,107.700000,Magnolia,MS,,25.0,31.286667,-90.798056,82529
WAZD,88.100000,Tupelo,MS,,0.38,35.216111,-88.241667,88091
WAZO,107.500000,Hattiesburg,MS,,21.0,34.243611,-78.123333,59480
WBAD,94.300000,Greenville,MS,,3.0,33.415278,-90.988333,28876
WBBL,96.500000,Gulfport,MS,,5.7,31.469167,-88.764722,70409
WBBN,95.900000,Laurel,MS,,100.0,31.634167,-89.476389,71207
WBBV,101.300000,Vicksburg,MS,,13.0,32.345,-90.881944,5370
WBEL-FM,88.500000,Tupelo,MS,,0.0,36.992222,-88.988611,87567
WBHZ,91.900000,Tupelo,MS,,0.275,38.871667,-79.9275,90121
WBIA,88.300000,Tupelo,MS,,0.25,35.481667,-86.457778,81729
WBIE,91.500000,Tupelo,MS,,5.5,40.946667,-84.256667,89691
WBJV,88.900000,Tupelo,MS,,0.125,40.365556,-80.726667,76930
WBJY,89.300000,Tupelo,MS,,0.0,31.639444,-83.749444,82835
WBKG,88.900000,Tupelo,MS,,5.5,32.764167,-83.558889,76358
WBKN,92.100000,Brookhaven,MS,,3.4,31.563333,-90.440833,6318
WBKU,91.700000,Tupelo,MS,,61.5,36.095833,-77.208333,82838
WBLE,100.500000,Batesville,MS,,50.0,34.378889,-89.765833,4049
WBMF,88.100000,Tupelo,MS,,0.09,41.421389,-87.644167,89339
WBOX-FM,92.900000,Columbia,MS,,3.0,30.902778,-89.96,6316
WBYB,98.300000,Tupelo,MS,,25.0,33.879722,-90.708889,1528
WBYP,107.100000,Yazoo City,MS,,9.4,33.051111,-90.630833,28117
WCDH,91.500000,Tupelo,MS,,1.2,40.849444,-76.115278,90214
WCLD-FM,103.900000,Cleveland,MS,,24.5,33.733611,-90.713889,54532
WCNA,95.900000,Tupelo,MS,,14.0,34.5975,-89.103333,50294
WCSO,90.500000,Tupelo,MS,,0.0,33.345556,-88.235,90785
WDBN,107.900000,Gulfport,MS,,25.0,32.618056,-82.768056,15025
WDLL,90.500000,Tupelo,MS,,0.0,34.331389,-79.560278,85507
WDMS,100.700000,Greenville,MS,,100.0,33.422222,-91.028056,41846
WDTL,105.700000,Indianola,MS,,14.0,33.469444,-90.841667,59962
WDXO,92.900000,Monticello,MS,,2.7,31.8925,-90.402222,13857
WEBL,95.300000,Hernando,MS,,2.2,34.851389,-90.005278,16790
WEFI,89.500000,Tupelo,MS,,0.4,39.141667,-88.56,91350
WENQ,92.300000,Cleveland,MS,,4.1,33.859167,-89.920278,77811
WEXR,106.900000,Meridian,MS,,2.3,32.325,-88.688056,82188
WFCA,107.900000,French Camp,MS,,100.0,33.423611,-89.403611,22628
WFFF-FM,96.700000,Columbia,MS,,6.0,31.262222,-89.844722,25817
WFMM,97.300000,Jackson,MS,,6.0,31.355,-89.521944,36617
WFMN,97.300000,Jackson,MS,,19.5,32.455833,-90.258889,14568
WFTA,101.900000,Tupelo,MS,,50.0,34.262778,-88.54,666
WGCM-FM,102.300000,Gulfport,MS,,50.0,30.345556,-89.196389,19070
WGDQ,93.100000,Hattiesburg,MS,,25.0,31.382778,-89.395278,68907
WGNG,106.300000,Greenwood,MS,,7.1,33.301667,-90.125278,77692
WGNL,104.300000,Greenwood,MS,,50.0,33.679167,-90.068611,64673
WHJT,93.500000,Clinton,MS,,12.0,32.446944,-90.302222,43180
WHKL,106.900000,Batesville,MS,,6.0,34.4475,-90.106944,77575
WHOJ,91.900000,Tupelo,MS,,1.5,39.468056,-87.399722,76151
WIBT,97.900000,Greenville,MS,,48.0,33.3975,-91.009722,25229
WIKV,89.300000,Tupelo,MS,,1.4,41.3475,-86.339722,90470
WIQQ,102.100000,Greenville,MS,,14.0,33.469444,-90.841667,66330
WJAI,93.900000,Jackson,MS,,14.5,32.235,-89.896111,6212
WJDQ,101.300000,Meridian,MS,,100.0,32.311944,-88.6925,7067
WJDR,98.300000,Columbia,MS,,6.0,31.493611,-89.8925,63792
WJKA,90.100000,Tupelo,MS,,0.0,34.647778,-77.624444,87089
WJKK,98.700000,Jackson,MS,,52.0,32.191389,-90.406111,8177
WJKX,102.500000,Laurel,MS,,11.5,31.527056,-89.135222,61116
WJLV,94.700000,Jackson,MS,,97.0,32.281389,-90.294722,27509
WJMG,92.100000,Hattiesburg,MS,,6.0,31.3425,-89.298056,11226
WJSU-FM,88.500000,Jackson,MS,,24.5,32.296389,-90.206389,29700
WJXM,95.100000,Meridian,MS,,26.0,32.32,-88.690833,7065
WJZB,88.700000,Tupelo,MS,,1.0,33.463056,-88.816944,78453
WJZD-FM,94.500000,Gulfport,MS,,6.0,30.433333,-89.036111,4342
WKBB,100.900000,West Point,MS,,47.0,33.678611,-88.805,6194
WKDJ-FM,96.500000,Cleveland,MS,,6.0,34.156111,-90.631111,54533
WKJN,104.900000,Magnolia,MS,,3.0,31.101944,-91.040833,53025
WKOR-FM,94.900000,Columbus,MS,,50.0,33.477222,-88.273611,24531
WKOZ-FM,98.300000,Carthage,MS,,17.5,32.833333,-89.3475,41541
WKRA-FM,92.700000,Holly Springs,MS,,3.0,34.786389,-89.416667,5334
WKSO,97.300000,Natchez,MS,,1.45,31.509167,-91.405278,29955
WKTH,88.500000,Tupelo,MS,,1.9,35.341667,-86.184722,84363
WKXY,92.100000,Cleveland,MS,,6.0,33.880278,-90.706667,77755
WKZB,97.900000,Meridian,MS,,8.7,32.365833,-88.913889,48780
WKZU,104.900000,St. Iuka,MS,,50.0,34.776389,-88.394444,59614
WKZW,94.300000,Laurel,MS,,14.5,31.431111,-89.1475,14021
WLEE-FM,95.100000,Winona,MS,,1.45,34.323889,-88.711944,61281
WLFM,103.900000,Houston,MS,,6.0,35.376667,-87.388056,27422
