callsign,freq_mhz,city,state,class,erp_kw,lat,lon
KNCK,1.39,Concordia,KS,D,0.5,39.56611,-97.68475
KNDY,1.57,Marysville,KS,D,0.25,39.85778,-96.64919
KNSS,1.33,Wichita,KS,B,5.0,37.71308,-97.24783
KOFO,1.22,Ottawa,KS,D,0.25,38.58444,-95.26608
KPHN,1.36,El Dorado,KS,B,1.0,37.81308,-96.81253
KQAM,1.48,Wichita,KS,B,5.0,37.73917,-97.27089
KQNK,1.53,Norton,KS,D,1.0,39.82694,-99.86928
KQYX,1.45,Galena,KS,C,0.94,37.0695,-94.54717
KRSL,0.99,Russell,KS,D,0.25,38.90611,-98.86119
KSAL,1.15,Salina,KS,B,5.0,38.88417,-97.51753
KSCB,1.27,Liberal,KS,D,5.0,37.05947,-100.90183
KSEK,1.34,Pittsburg,KS,C,1.0,37.39561,-94.67858
KSGL,0.9,Wichita,KS,D,0.25,37.69253,-97.382
KSMM,1.47,Liberal,KS,D,1.0,37.06531,-100.86683
KSOK,1.28,Arkansas City,KS,D,1.0,37.08614,-97.03308
KTOP,1.49,Topeka,KS,C,1.0,39.0775,-95.67969
KULY,1.42,Ulysses,KS,B,1.0,37.54808,-101.36406
KVGB,1.59,Great Bend,KS,B,5.0,38.31389,-98.79342
KVOE,1.4,Emporia,KS,C,1.0,38.38614,-96.17694
KVSV,1.19,Beloit,KS,D,2.3,39.44806,-98.0795
KWBW,1.45,Hutchinson,KS,C,1.0,38.07278,-97.96506
KWOD,1.66,Kansas City,KS,B,10.0,39.07194,-94.68303
KXXX,0.79,Colby,KS,D,5.0,39.39306,-101.00211
KYUL,1.31,Scott City,KS,D,0.5,38.52642,-100.91208
KYYS,1.25,Kansas City,KS,B,25.0,39.185,-94.458
WIBW,0.58,Topeka,KS,B,5.0,39.08472,-95.78303
WAIN,1.27,Columbia,KY,D,1.0,37.10728,-85.27831
WAKY,0.62,Louisville,KY,B,0.5,38.31644,-85.70219
WBCE,1.2,Wickliffe,KY,D,1.0,36.98172,-89.07756
WBFC,1.47,Stanton,KY,D,2.5,37.88286,-83.88214
WBRT,1.32,Bardstown,KY,D,1.0,37.81922,-85.48606
WBVR,1.34,Bowling Green,KY,C,1.0,37.00947,-86.4525
WBZB,1.13,Murray,KY,D,1.5,36.63561,-88.31947
WCBL,1.29,Benton,KY,D,5.0,36.85867,-88.33642
WCBR,1.11,Richmond,KY,D,0.34,37.75064,-84.20603
WCDS,1.23,Glasgow,KY,C,0.75,37.00478,-85.94081
WCGW,0.77,Nicholasville,KY,D,1.0,37.88536,-84.52939
WCLU,1.49,Glasgow,KY,C,1.0,36.98394,-85.87219
WCMI,1.34,Ashland,KY,C,1.0,38.46758,-82.59683
WCND,0.94,Shelbyville,KY,D,0.25,38.21342,-85.17106
WCTT,0.68,Corbin,KY,B,0.77,36.90258,-84.0805
WCVG,1.32,Covington,KY,B,0.5,39.04561,-84.50828
WCVX,1.16,Florence,KY,B,5.0,38.96922,-84.68217
WCYN,1.4,Cynthiana,KY,C,0.5,38.40564,-84.29217
WDFB,1.17,Junction City,KY,D,1.0,37.59619,-84.83856
WDOC,1.31,Prestonsburg,KY,D,5.0,37.69592,-82.75656
WDXR,1.45,Paducah,KY,C,0.25,37.05228,-88.60089
WEKB,1.46,Elkhorn City,KY,D,5.0,37.30706,-82.33125
WEKG,0.81,Jackson,KY,D,5.0,37.57814,-83.40519
WEKT,1.07,Elkton,KY,D,0.5,36.80922,-87.16056
WEKY,1.34,Richmond,KY,C,1.0,37.71675,-84.30689
WFIA,0.9,Louisville,KY,D,0.93,38.26592,-85.71386
WFKN,1.22,Franklin,KY,D,0.25,36.73892,-86.57833
WFLW,1.36,Monticello,KY,D,1.0,36.83731,-84.86383
WFMW,0.73,Madisonville,KY,D,0.5,37.35867,-87.49583
WFSR,0.97,Harlan,KY,D,5.0,36.86731,-83.32658
WFTG,1.4,London,KY,C,0.69,37.14175,-84.07911
WFTM,1.24,Maysville,KY,C,1.0,38.63619,-83.76047
WFXY,1.49,Middlesboro,KY,C,1.0,36.61294,-83.70925
WGOH,1.37,Grayson,KY,D,5.0,38.32897,-82.97572
WGTK,0.97,Louisville,KY,B,5.0,38.31814,-85.74414
WHAS,0.84,Louisville,KY,A,50.0,38.26119,-85.42858
WHBE,0.68,Newburg,KY,B,1.0,38.092,-85.68219
WHBN,1.42,Harrodsburg,KY,D,1.0,37.73425,-84.81383
WHIR,1.23,Danville,KY,C,1.0,37.67397,-84.76578
WHLN,1.41,Harlan,KY,D,5.0,36.84981,-83.39464
WHOP,1.23,Hopkinsville,KY,C,1.0,36.88172,-87.51222
WHVO,1.48,Hopkinsville,KY,D,1.0,36.87089,-87.51194
WIDS,0.57,Russell Springs,KY,D,0.5,37.09422,-85.08022
WIEL,1.4,Elizabethtown,KY,C,1.0,37.74422,-85.81358
WIRV,1.55,Irvine,KY,D,1.0,37.71592,-83.97464
WJKY,1.06,Jamestown,KY,D,1.0,37.02533,-85.073
WKCB,1.34,Hindman,KY,C,1.0,37.32928,-83.00461
WKCM,1.16,Hawesville,KY,D,2.5,37.90561,-86.75806
WKCT,0.93,Bowling Green,KY,D,1.0,37.03361,-86.44028
WKDO,1.56,Liberty,KY,D,1.0,37.30619,-84.91717
WKDP,1.33,Corbin,KY,D,5.0,36.93897,-84.07883
WKDZ,1.11,Cadiz,KY,D,0.79,36.88256,-87.84558
WKIC,1.39,Hazard,KY,D,5.0,37.23925,-83.21072
WKJK,1.08,Louisville,KY,B,10.0,38.30811,-85.82914
WKKS,1.57,Vanceburg,KY,D,1.0,38.59731,-83.34714
WKLB,1.29,Manchester,KY,D,5.0,37.13758,-83.78047
WKRD,0.79,Louisville,KY,B,5.0,38.19283,-85.52053
WKXO,1.5,Berea,KY,D,0.25,37.58675,-84.30106
WKYH,0.6,Paintsville,KY,D,5.0,37.78925,-82.78433
WKYW,1.49,Frankfort,KY,C,1.0,38.20342,-84.91356
WKYX,0.57,Paducah,KY,B,1.0,37.01478,-88.61283
WLAP,0.63,Lexington,KY,B,5.0,38.12369,-84.44578
WLBN,1.59,Lebanon,KY,D,1.0,37.59867,-85.24636
WLBQ,1.57,Morgantown,KY,D,1.0,37.21922,-86.68917
WLCB,1.43,Buffalo,KY,D,1.0,37.53033,-85.71358
WLCK,1.25,Scottsville,KY,D,0.86,36.74033,-86.17525
WLCR,1.04,Mt Washington,KY,D,1.5,38.00311,-85.68078
WLLV,1.24,Louisville,KY,C,0.53,38.23056,-85.82222
WLOC,1.15,Munfordville,KY,D,1.0,37.26922,-85.91553
WLOU,1.35,Louisville,KY,B,2.2,38.23119,-85.82275
WLRT,1.25,Nicholasville,KY,D,0.5,37.90508,-84.55689
WLSI,0.9,Pikeville,KY,D,3.5,37.46594,-82.55097
WLUE,1.6,Eminence,KY,D,0.32,38.35256,-85.18578
WLXG,1.3,Lexington,KY,B,2.5,38.09731,-84.52911
WMIK,0.56,Middlesboro,KY,D,2.5,36.62731,-83.71436
WMJL,1.5,Marion,KY,D,0.175,37.33783,-88.06753
WMJR,1.38,Nicholasville,KY,D,5.0,37.90758,-84.47828
WMST,1.15,Mt. Sterling,KY,D,2.5,38.04481,-83.90131
WMTA,1.38,Central City,KY,D,0.5,37.27533,-87.14639
WMTL,0.87,Leitchfield,KY,D,0.5,37.51117,-86.28747
WNBS,1.34,Murray,KY,C,1.0,36.62839,-88.30114
WNES,1.05,Central City,KY,D,1.0,37.26922,-87.14222
WNGO,1.32,Mayfield,KY,D,1.0,36.76033,-88.63894
WNKW,1.48,Neon,KY,D,1.0,37.1665,-82.62017
WNOP,0.74,Newport,KY,D,2.5,39.09478,-84.583
WOKT,1.08,Cannonsburg,KY,D,1.8,38.38619,-82.69794
WOMI,1.49,Owensboro,KY,C,0.83,37.74144,-87.11611
WPAD,1.56,Paducah,KY,D,1.0,37.05228,-88.60089
WPKE,1.24,Pikeville,KY,C,1.0,37.48089,-82.52625
WPKY,1.58,Princeton,KY,D,0.25,37.12061,-87.85864
WPRT,0.96,Prestonsburg,KY,D,3.8,37.64619,-82.796
WQEZ,1.37,Fort Campbell,KY,D,1.0,36.64117,-87.43361
WQJM,1.23,Pineville,KY,C,1.0,36.76869,-83.71631
WRUS,0.61,Russellville,KY,D,1.8,36.84447,-86.9225
WRVK,1.46,Mount Vernon,KY,D,1.2,37.39703,-84.32911
WSEK,0.91,Burnside,KY,D,0.43,37.02953,-84.60633
WSFC,1.24,Somerset,KY,C,0.79,37.11758,-84.61161
WSIP,1.49,Paintsville,KY,C,1.0,37.80592,-82.76683
WSON,0.86,Henderson,KY,B,0.5,37.85311,-87.53667
WTCO,1.45,Campbellsville,KY,C,1.0,37.33533,-85.37581
WTCW,0.92,Whitesburg,KY,D,4.2,37.14622,-82.76683
WTKY,1.37,Tompkinsville,KY,D,2.1,36.72422,-85.68136
WTLO,1.48,Somerset,KY,D,1.0,37.08064,-84.66078
WTTL,1.31,Madisonville,KY,D,1.0,37.33672,-87.54472
WUCO,1.55,Morganfield,KY,D,0.145,37.66783,-87.92947
WVJS,1.42,Owensboro,KY,D,0.98,37.77506,-87.15889
WVLK,0.59,Lexington,KY,B,5.0,38.11175,-84.57744
WWKU,1.45,Plum Springs,KY,C,1.0,37.01033,-86.42389
WWKY,0.99,Winchester,KY,D,1.0,38.01397,-84.15436
WWTF,1.58,Georgetown,KY,D,10.0,38.16814,-84.59356
WWXL,1.45,Manchester,KY,C,1.0,37.15119,-83.76242
WYGH,1.44,Paris,KY,D,1.0,38.22508,-84.24967
WYMC,1.43,Mayfield,KY,B,1.0,36.78672,-88.6545
WYWY,0.95,Barbourville,KY,D,1.0,36.84119,-83.87269
WZXI,1.28,Lancaster,KY,D,1.0,37.63231,-84.56717
KAGY,1.51,Port Sulphur,LA,D,1.0,29.48439,-89.70422
KANE,1.24,New Iberia,LA,C,1.0,30.01769,-91.83622
KAOK,1.4,Lake Charles,LA,C,1.0,30.23631,-93.16739
KASO,1.24,Minden,LA,C,1.0,32.63069,-93.28239
KBCL,1.07,Bossier City,LA,D,0.25,32.53736,-93.72461
KBRH,1.26,Baton Rouge,LA,D,5.0,30.46075,-91.24372
KCLF,1.5,New Roads,LA,D,0.85,30.73547,-91.43317
KDBS,1.41,Alexandria,LA,D,1.0,31.32664,-92.48961
KEEL,0.71,Shreveport,LA,B,50.0,32.68347,-93.85933
KEUN,1.49,Eunice,LA,C,1.0,30.47158,-92.41431
KFXZ,1.52,Lafayette,LA,B,10.0,30.28103,-92.01483
KGLA,0.83,Norco,LA,B,5.0,30.05019,-90.37814
KIOU,1.48,Shreveport,LA,D,1.0,32.57431,-93.74294
KJIN,1.49,Houma,LA,C,1.0,29.57078,-90.72842
KJMJ,0.58,Alexandria,LA,B,5.0,31.30853,-92.41597
KKAY,1.59,White Castle,LA,D,1.0,30.18381,-91.10761
KKNO,0.75,Gretna,LA,D,0.25,29.88769,-90.08425
KLCL,1.47,Lake Charles,LA,B,5.0,30.25881,-93.26878
KLEB,1.6,Golden Meadow,LA,D,0.72,29.3955,-90.26703
KLLA,1.57,Leesville,LA,D,0.63,31.14131,-93.29572
KMLB,0.54,Monroe,LA,D,4.0,32.62208,-92.06431
KMRC,1.43,Morgan City,LA,D,0.5,29.75103,-91.17344
KNCB,1.32,Vivian,LA,D,5.0,32.90236,-93.98297
KNIR,1.36,New Iberia,LA,D,1.0,30.02575,-91.82233
KOKA,0.98,Shreveport,LA,D,5.0,32.52625,-93.82211
KPEL,1.42,Lafayette,LA,B,1.0,30.27742,-92.06428
KRJO,1.68,Monroe,LA,B,10.0,32.45681,-92.01847
KROF,0.96,Abbeville,LA,D,1.0,30.01131,-92.12261
KRUS,1.49,Ruston,LA,C,1.0,32.51347,-92.66569
KSIG,1.45,Crowley,LA,C,1.0,30.22936,-92.34986
KSLO,1.23,Opelousas,LA,C,1.0,30.52519,-92.10622
KSYB,1.3,Shreveport,LA,D,5.0,32.53014,-93.80461
KSYL,0.97,Alexandria,LA,D,1.0,31.32664,-92.48961
KTIB,0.64,Thibodaux,LA,B,5.0,29.85158,-90.91342
KTKC,1.46,Springhill,LA,B,1.0,33.00792,-93.47878
KTTP,1.11,Pineville,LA,D,2.0,31.36464,-92.45431
KVOL,1.33,Lafayette,LA,B,5.0,30.24158,-92.05872
KVPI,1.05,Ville Platte,LA,D,0.25,30.69436,-92.31292
KWDF,0.84,Ball,LA,D,8.0,31.37797,-92.47431
KWKH,1.13,Shreveport,LA,A,50.0,32.70514,-93.88211
WABL,1.57,Amite,LA,D,0.5,30.70881,-90.52536
WBOK,1.23,New Orleans,LA,C,1.0,29.98853,-90.04592
WCKW,1.01,Garyville,LA,D,0.5,30.07658,-90.62147
WFNO,1.54,Gretna,LA,D,1.0,29.88769,-90.08425
WFPR,1.4,Hammond,LA,C,1.0,30.50881,-90.50508
WGSO,0.99,New Orleans,LA,B,0.6,29.95714,-90.15925
WJBO,1.15,Baton Rouge,LA,B,15.0,30.46325,-91.26956
WODT,1.28,New Orleans,LA,B,5.0,29.89547,-90.00453
WOMN,1.11,Franklinton,LA,D,1.0,30.85964,-90.16592
WPFC,1.55,Baton Rouge,LA,D,5.0,30.50214,-91.21094
WPYR,1.38,Baton Rouge,LA,D,5.0,30.46103,-91.22317
WQNO,0.69,New Orleans,LA,B,9.1,29.96353,-89.95867
WSHO,0.8,New Orleans,LA,B,1.0,29.84519,-90.11092
WSLA,1.56,Slidell,LA,D,1.0,30.25242,-89.76283
WUBR,0.91,Baton Rouge,LA,D,1.2,30.63547,-91.16567
WVOG,0.6,New Orleans,LA,D,1.0,29.95714,-90.15925
WWL,0.87,New Orleans,LA,A,50.0,29.83742,-90.13203
WWWL,1.35,New Orleans,LA,B,5.0,29.92492,-90.03453
WXOK,1.46,Port Allen,LA,B,4.0,30.46075,-91.24372
WYLD,0.94,New Orleans,LA,B,10.0,29.89936,-90.00481
WACE,0.73,Chicopee,MA,D,5.0,42.10925,-72.61064
WACM,1.27,Springfield,MA,B,1.0,42.10183,-72.62247
WAMG,0.89,Dedham,MA,B,25.0,42.24731,-71.42478
WARA,1.32,Attleboro,MA,B,5.0,41.95928,-71.32644
WARE,1.25,Ware,MA,B,5.0,42.24536,-72.20758
WAZN,1.47,Watertown,MA,B,1.4,42.41369,-71.21061
WBEC,1.42,Pittsfield,MA,B,1.0,42.44453,-73.27817
WBIX,1.26,Boston,MA,B,5.0,42.27456,-71.04172
WBMS,1.46,Brockton,MA,D,5.0,42.05039,-71.06117
WBNW,1.12,Concord,MA,B,5.0,42.44842,-71.427
WBRK,1.34,Pittsfield,MA,C,1.0,42.45008,-73.21483
WBSM,1.42,New Bedford,MA,B,5.0,41.65067,-70.91558
WBZ,1.03,Boston,MA,A,50.0,42.279,-70.87561
WCAP,0.98,Lowell,MA,B,5.0,42.65453,-71.36144
WCCM,1.49,Haverhill,MA,C,1.0,42.77286,-71.09978
WCMX,1.0,Leominster,MA,D,1.0,42.52369,-71.73481
WCRN,0.83,Worcester,MA,B,50.0,42.24731,-71.93064
WEEI,0.85,Boston,MA,B,50.0,42.27817,-71.26672
WESO,0.97,Southbridge,MA,D,1.0,42.06647,-71.99064
WESX,1.23,Nahant,MA,C,0.45,42.45286,-70.98006
WEZE,0.59,Boston,MA,B,5.0,42.40678,-71.08672
WFGL,0.96,Fitchburg,MA,B,2.5,42.59008,-71.82814
WFPB,1.17,Orleans,MA,D,0.67,41.78067,-70.01003
WGAW,1.34,Gardner,MA,C,1.0,42.59258,-71.98842
WGTX,1.24,West Yarmouth,MA,C,1.0,41.63539,-70.23447
WHLL,1.45,Springfield,MA,C,1.0,42.10925,-72.61064
WHMP,1.4,Northampton,MA,C,1.0,42.32675,-72.65731
WHTB,1.4,Fall River,MA,C,1.0,41.68983,-71.14478
WHYN,0.56,Springfield,MA,B,5.0,42.19369,-72.68342
WILD,1.09,Boston,MA,D,2.6,42.275,-71.04167
WIZZ,1.52,Greenfield,MA,D,1.0,42.58897,-72.61758
WJDA,1.3,Quincy,MA,D,1.0,42.25983,-70.97617
WJIB,0.72,Cambridge,MA,B,5.0,42.40667,-71.0875
WKOX,1.43,Everett,MA,D,2.5,42.43592,-70.99256
WLLH,1.4,Lawrence,MA,C,1.0,42.70758,-71.16367
WLYN,1.36,Lynn,MA,D,0.7,42.45286,-70.98006
WMEX,1.51,Quincy,MA,D,10.0,42.27372,-71.04117
WMRC,1.49,Milford,MA,C,1.0,42.13675,-71.51339
WNAW,1.23,North Adams,MA,C,1.0,42.68425,-73.10594
WNBH,1.34,New Bedford,MA,C,1.0,41.6415,-70.95892
WNBP,1.45,Newburyport,MA,C,1.0,42.82314,-70.86117
WNEB,1.23,Worcester,MA,C,1.0,42.27314,-71.82258
WNNW,0.8,Lawrence,MA,B,3.0,42.67397,-71.19006
WNNZ,0.64,Westfield,MA,B,50.0,42.17953,-72.75092
WNTN,1.55,Cambridge,MA,D,6.7,42.38703,-71.13867
WORC,1.31,Worcester,MA,B,5.0,42.22203,-71.81675
WPKZ,1.28,Fitchburg,MA,B,5.0,42.59453,-71.83619
WPLM,1.39,Plymouth,MA,B,5.0,41.96817,-70.70114
WQOM,1.06,Natick,MA,B,50.0,42.24731,-71.42478
WQVD,0.7,Orange-Athol,MA,D,2.5,42.58481,-72.28064
WQVR,0.94,Webster,MA,D,1.0,42.05481,-71.83258
WRCA,1.33,Watertown,MA,B,25.0,42.289,-71.18867
WRKO,0.68,Boston,MA,B,50.0,42.49036,-71.21756
WROL,0.95,Boston,MA,D,5.0,42.43592,-70.99256
WSAR,1.48,Fall River,MA,B,5.0,41.724,-71.18867
WSBS,0.86,Great Barrington,MA,D,2.7,42.21481,-73.34483
WSPR,1.49,West Springfield,MA,C,0.47,42.09869,-72.62869
WTAG,0.58,Worcester,MA,B,5.0,42.33703,-71.82036
WUBG,1.57,Methuen,MA,D,44.0,42.67397,-71.19006
WUNR,1.6,Brookline,MA,B,20.0,42.289,-71.18867
WVBF,1.53,Middleborough Center,MA,D,5.0,41.88233,-71.06339
WVEI,1.44,Worcester,MA,B,5.0,42.28981,-71.84619
WVNE,0.76,Leicester,MA,D,25.0,42.24925,-72.07758
WWDJ,1.15,Boston,MA,B,5.0,42.41342,-71.21061
WXKS,1.2,Newton,MA,B,50.0,42.289,-71.18867
CBW,0.99,Winnipeg,MB,A,50.0,49.83667,-97.51225
WACA,0.9,Laurel,MD,B,1.9,39.08261,-76.83831
WAMD,0.97,Aberdeen,MD,B,0.3,39.50983,-76.19356
WARK,1.49,Hagerstown,MD,C,1.0,39.62647,-77.71083
WBAL,1.09,Baltimore,MD,A,50.0,39.37594,-76.77219
WBMD,0.75,Baltimore,MD,D,0.8,39.31178,-76.49108
WCAO,0.6,Baltimore,MD,B,5.0,39.42983,-76.76136
WCBC,1.27,Cumberland,MD,B,5.0,39.67453,-78.77975
WCBM,0.68,Baltimore,MD,B,50.0,39.37428,-76.85775
WCMD,1.23,Cumberland,MD,C,1.0,39.64397,-78.74197
WCTN,0.95,Potomac-Cabin John,MD,D,2.5,39.03678,-77.20219
WCTR,1.53,Chestertown,MD,D,1.0,39.2265,-76.08856
WDMV,0.7,Walkersville,MD,D,5.0,39.45761,-77.32386
WDON,1.54,Wheaton,MD,D,5.0,39.014,-77.02914
WFBR,1.59,Glen Burnie,MD,B,1.0,39.17678,-76.62192
WFMD,0.93,Frederick,MD,B,5.0,39.41539,-77.46108
WFOA,1.23,Baltimore,MD,C,0.6,39.30178,-76.56886
WFRB,0.56,Frostburg,MD,D,5.0,39.68353,-78.96503
WFSI,0.86,Baltimore,MD,D,2.5,39.31206,-76.49025
WHAG,1.41,Halfway,MD,D,1.0,39.61758,-77.73778
WHFS,1.05,Silver Spring,MD,D,2.0,39.04206,-77.04608
WHGM,1.33,Havre De Grace,MD,D,1.0,39.56575,-76.11886
WHGT,1.59,Maugansville,MD,D,15.0,39.80647,-77.77889
WJDY,1.47,Salisbury,MD,D,5.0,38.39178,-75.64631
WJEJ,1.24,Hagerstown,MD,C,1.0,39.66675,-77.72472
WJFK,1.58,Morningside,MD,B,50.0,38.86928,-76.89608
WJKI,1.32,Salisbury,MD,D,1.0,38.36094,-75.61631
WJZ,1.3,Baltimore,MD,B,5.0,39.33344,-76.76997
WKDI,0.84,Denton,MD,D,1.0,38.89817,-75.85244
WKHZ,1.46,Easton,MD,B,1.0,38.77039,-76.08161
WLXE,1.6,Rockville,MD,D,1.015,39.09761,-77.15164
WMET,1.16,Gaithersburg,MD,B,50.0,39.18789,-77.21525
WMSG,1.05,Oakland,MD,D,1.0,39.39233,-79.39811
WNAV,1.43,Annapolis,MD,B,5.0,38.98344,-76.52219
WNST,1.57,Towson,MD,B,5.0,39.41789,-76.55608
WOLB,1.01,Baltimore,MD,D,0.25,39.30178,-76.56886
WPTX,1.69,Lexington Park,MD,B,10.0,38.28292,-76.5605
WQLL,1.37,Pikesville,MD,B,50.0,39.43983,-76.35525
WSHE,0.82,Frederick,MD,B,4.3,39.41178,-77.47194
WSRY,1.55,Elkton,MD,D,0.25,39.59456,-75.79578
WTBO,1.45,Cumberland,MD,C,1.0,39.64614,-78.75197
WTGM,0.96,Salisbury,MD,B,5.0,38.429,-75.62353
WTHU,1.45,Thurmont,MD,C,0.5,39.62706,-77.40278
WTTR,1.47,Westminster,MD,B,0.54,39.57733,-77.02247
WWIN,1.4,Baltimore,MD,C,0.5,39.30178,-76.56886
WWRC,0.57,Bethesda,MD,B,5.0,39.13428,-77.30358
WYRE,0.81,Annapolis,MD,D,0.25,38.97039,-76.50747
WZHF,1.39,Capitol Heights,MD,B,9.0,38.86928,-76.89608
WBAE,1.49,Portland,ME,C,1.0,43.66342,-70.27089
WBAN,1.34,Veazie,ME,C,1.0,44.85286,-68.67836
WCME,0.9,Brunswick,ME,D,0.7,43.91167,-70.02444
WDEA,1.37,Ellsworth,ME,B,5.0,44.46675,-68.46919
WEGP,1.39,Presque Isle,ME,B,5.0,46.65406,-68.04992
WFST,0.6,Caribou,ME,D,5.0,46.88672,-68.04503
WGAN,0.56,Portland,ME,B,5.0,43.69008,-70.31756
WGUY,1.23,Veazie,ME,C,1.0,44.84731,-68.67864
WHTP,1.28,Gardiner,ME,D,0.25,44.24897,-69.81339
WHZP,1.4,Veazie,ME,C,1.0,44.84731,-68.67864
WIGY,1.24,Lewiston,ME,C,1.0,44.11536,-70.24811
WJZN,1.4,Augusta,ME,C,1.0,44.29208,-69.77328
WLAM,1.47,Lewiston,ME,B,5.0,44.06314,-70.2495
WLOB,1.31,Portland,ME,B,5.0,43.68953,-70.33422
WLVP,0.87,Gorham,ME,B,10.0,43.66286,-70.49422
WMDR,1.34,Augusta,ME,C,1.0,44.32811,-69.7645
WPNO,1.45,South Paris,ME,C,1.0,44.22119,-70.52811
WRED,1.44,Westbrook,ME,B,1.0,43.68036,-70.37906
WSKW,1.16,Skowhegan,ME,B,10.0,44.74533,-69.69283
WSYY,1.24,Millinocket,ME,C,1.0,45.67339,-68.71808
WTOS,0.91,Bangor,ME,B,5.0,44.78092,-68.74725
WVAE,1.4,Biddeford,ME,C,1.0,43.48175,-70.48589
WWSF,1.22,Sanford,ME,D,1.0,43.43147,-70.76172
WXME,0.78,Monticello,ME,D,5.0,46.34172,-67.81725
WZON,0.62,Bangor,ME,B,5.0,44.82981,-68.78336
KTGG,1.54,Okemos,MI,D,0.4,42.72031,-84.51969
WAAM,1.6,Ann Arbor,MI,B,5.0,42.19225,-83.68578
WABJ,1.49,Adrian,MI,C,1.0,41.90072,-84.0135
WAGN,1.34,Menominee,MI,C,1.0,45.10747,-87.60706
WAKV,0.98,Otsego,MI,D,1.0,42.45919,-85.73281
WATT,1.24,Cadillac,MI,C,1.0,44.22417,-85.40006
WBCH,1.22,Hastings,MI,D,0.25,42.62614,-85.27806
WBET,1.23,Sturgis,MI,C,1.0,41.76978,-85.41914
WBFN,1.4,Battle Creek,MI,C,1.0,42.30422,-85.19222
WBRN,1.46,Big Rapids,MI,B,5.0,43.66364,-85.48172
WCAR,1.09,Livonia,MI,B,0.25,42.32947,-83.36189
WCBY,1.24,Cheboygan,MI,C,1.0,45.65833,-84.49003
WCCW,1.31,Traverse City,MI,D,15.0,44.76722,-85.69056
WCCY,1.4,Houghton,MI,C,1.0,47.13492,-88.56483
WCHB,1.34,Royal Oak,MI,C,1.0,42.46947,-83.11492
WCHT,0.6,Escanaba,MI,D,0.57,45.80525,-87.17042
WCSR,1.34,Hillsdale,MI,C,0.5,41.92811,-84.63606
WCXI,1.16,Fenton,MI,B,15.0,42.54419,-83.55994
WDBC,0.68,Escanaba,MI,B,6.0,45.76303,-87.09486
WDEO,0.99,Ypsilanti,MI,B,9.2,42.26475,-83.613
WDFN,1.13,Detroit,MI,B,50.0,42.11089,-83.19769
WDMJ,1.32,Marquette,MI,D,5.0,46.54522,-87.44458
WDTK,1.4,Detroit,MI,C,1.0,42.40614,-83.11214
WDTW,1.31,Dearborn,MI,B,5.0,42.26392,-83.25436
WFAT,0.93,Battle Creek,MI,B,5.0,42.29197,-85.18333
WFDF,0.91,Farmington Hills,MI,B,50.0,42.06589,-83.39411
WFER,1.23,Iron River,MI,C,1.0,46.06522,-88.63819
WFLT,1.42,Flint,MI,D,0.5,43.02197,-83.643
WFUR,1.57,Grand Rapids,MI,B,1.0,42.95392,-85.69781
WFYC,1.28,Alma,MI,D,1.0,43.36892,-84.60528
WGDN,1.35,Gladwin,MI,D,0.25,43.95086,-84.50944
WGHA,1.37,Grand Haven,MI,D,0.5,43.03808,-86.2295
WGLM,1.38,Greenville,MI,B,1.0,43.15836,-85.25447
WGTO,0.91,Cassopolis,MI,D,1.0,41.95394,-86.01639
WHAK,0.96,Rogers City,MI,D,5.0,45.39806,-83.92194
WHFB,1.06,Benton Harbor,MI,D,3.0,42.07892,-86.46697
WHTC,1.45,Holland,MI,C,1.0,42.79475,-86.10614
WIBM,1.45,Jackson,MI,C,0.81,42.23725,-84.36439
WIDG,0.94,St. Ignace,MI,D,5.0,45.86222,-84.782
WILS,1.32,Lansing,MI,B,25.0,42.62197,-84.64386
WION,1.43,Ionia,MI,B,4.7,43.00447,-85.08583
WIOS,1.48,Tawas City-East Tawa,MI,D,1.0,44.26336,-83.54497
WJIM,1.24,Lansing,MI,C,0.89,42.72003,-84.51969
WJKN,1.51,Jackson,MI,D,0.42,42.22139,-84.4345
WJMK,1.25,Bridgeport,MI,B,5.0,43.34197,-83.89914
WJMS,0.59,Ironwood,MI,D,5.0,46.42439,-90.20933
WJNL,1.21,Kingsley,MI,D,10.0,44.55944,-85.59361
WJR,0.76,Detroit,MI,A,50.0,42.16808,-83.21492
WJRW,1.34,Grand Rapids,MI,C,1.0,42.95142,-85.69864
WKAR,0.87,East Lansing,MI,D,10.0,42.70614,-84.47525
WKBZ,1.09,Muskegon,MI,D,1.0,43.27669,-86.25394
WKEG,1.03,Sterling Heights,MI,D,5.0,42.60475,-82.91103
WKHM,0.97,Jackson,MI,B,1.0,42.19281,-84.42883
WKLA,1.45,Ludington,MI,C,1.0,43.95139,-86.42453
WKMI,1.36,Kalamazoo,MI,B,5.0,42.32669,-85.52583
WKNW,1.4,Sault Sainte Marie,MI,C,1.0,46.48836,-84.32919
WKYO,1.36,Caro,MI,B,1.0,43.45892,-83.39411
WKZO,0.59,Kalamazoo,MI,B,5.0,42.34864,-85.56333
WLBY,1.29,Saline,MI,D,0.5,42.20475,-83.78856
WLCM,1.39,Holt,MI,B,5.0,42.56725,-84.86611
WLCO,1.53,Lapeer,MI,D,5.0,43.02669,-83.28439
WLEW,1.34,Bad Axe,MI,C,1.0,43.80086,-83.023
WLJN,1.4,Elmwood Township,MI,C,0.64,44.77667,-85.66203
WLJW,1.37,Cadillac,MI,B,5.0,44.23167,-85.41256
